date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice,baseline_usd,price_index,is_basket_item
2025-01-15,Akkar,Akkar,Akkar,1684,34.53,36.08,cereals and tubers,Potatoes,83,KG,actual,Retail,LBP,58058.57,0.65,,,False
2025-01-15,Akkar,Akkar,Akkar,1684,34.53,36.08,cereals and tubers,"Rice (imported, Egyptian)",316,900 G,actual,Retail,LBP,85599.17,0.96,,,True
2025-01-15,Akkar,Akkar,Akkar,1684,34.53,36.08,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,291643.48,3.26,3.501741935483871,93.0965233892809,True
2025-01-15,Akkar,Akkar,Akkar,1684,34.53,36.08,"meat, fish and eggs","Fish (sardine, canned)",321,125 G,actual,Retail,LBP,60783.13,0.68,,,False
2025-01-15,Akkar,Akkar,Akkar,1684,34.53,36.08,milk and dairy,Milk (powder),238,750 G,actual,Retail,LBP,500509.94,5.59,,,False
2025-01-15,Akkar,Akkar,Akkar,1684,34.53,36.08,miscellaneous food,Sugar (white),349,5 KG,actual,Retail,LBP,418152.3,4.67,,,False
2025-01-15,Akkar,Akkar,Akkar,1684,34.53,36.08,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,785278.98,8.77,7.084666666666666,123.78846334807565,True
2025-01-15,Akkar,Akkar,Akkar,1684,34.53,36.08,pulses and nuts,Beans (white),66,900 G,actual,Retail,LBP,162432.19,1.81,,,False
2025-01-15,Akkar,Akkar,Akkar,1684,34.53,36.08,pulses and nuts,Lentils,108,900 G,actual,Retail,LBP,148933.91,1.66,,,False
2025-01-15,Akkar,Akkar,Akkar,1684,34.53,36.08,vegetables and fruits,Carrots,166,KG,actual,Retail,LBP,57300.0,0.64,,,False
2025-01-15,Baalbek-El Hermel,Baalbek,Baalbek-El Hermel,1687,34.0,36.21,cereals and tubers,Bread (pita),384,800 G,actual,Retail,LBP,73271.14,0.82,,,True
2025-01-15,Baalbek-El Hermel,Baalbek,Baalbek-El Hermel,1687,34.0,36.21,cereals and tubers,Bulgur (brown),547,900 G,actual,Retail,LBP,92594.25,1.03,,,False
2025-01-15,Baalbek-El Hermel,Baalbek,Baalbek-El Hermel,1687,34.0,36.21,cereals and tubers,Potatoes,83,KG,actual,Retail,LBP,58742.31,0.66,,,False
2025-01-15,Baalbek-El Hermel,Baalbek,Baalbek-El Hermel,1687,34.0,36.21,cereals and tubers,"Rice (imported, Egyptian)",316,900 G,actual,Retail,LBP,88396.94,0.99,,,True
2025-01-15,Baalbek-El Hermel,Baalbek,Baalbek-El Hermel,1687,34.0,36.21,milk and dairy,Milk (powder),238,750 G,actual,Retail,LBP,544932.78,6.09,,,False
2025-01-15,Baalbek-El Hermel,Baalbek,Baalbek-El Hermel,1687,34.0,36.21,miscellaneous food,Salt,185,700 G,actual,Retail,LBP,27801.26,0.31,,,False
2025-01-15,Baalbek-El Hermel,Baalbek,Baalbek-El Hermel,1687,34.0,36.21,miscellaneous food,Sugar (white),349,5 KG,actual,Retail,LBP,459384.96,5.13,,,False
2025-01-15,Baalbek-El Hermel,Baalbek,Baalbek-El Hermel,1687,34.0,36.21,miscellaneous food,Tea,281,160 G,actual,Retail,LBP,176808.07,1.98,,,False
2025-01-15,Baalbek-El Hermel,Baalbek,Baalbek-El Hermel,1687,34.0,36.21,miscellaneous food,Tomatoes (paste),317,660 G,actual,Retail,LBP,156929.9,1.75,,,False
2025-01-15,Baalbek-El Hermel,Baalbek,Baalbek-El Hermel,1687,34.0,36.21,pulses and nuts,Beans (white),66,900 G,actual,Retail,LBP,162493.0,1.82,,,False
2025-01-15,Baalbek-El Hermel,Baalbek,Baalbek-El Hermel,1687,34.0,36.21,pulses and nuts,Chickpeas,244,900 G,actual,Retail,LBP,151080.66,1.69,,,False
2025-01-15,Baalbek-El Hermel,Baalbek,Baalbek-El Hermel,1687,34.0,36.21,pulses and nuts,Lentils,108,900 G,actual,Retail,LBP,156362.57,1.75,,,False
2025-01-15,Baalbek-El Hermel,Baalbek,Baalbek-El Hermel,1687,34.0,36.21,vegetables and fruits,Apples,345,KG,actual,Retail,LBP,123717.86,1.38,,,False
2025-01-15,Baalbek-El Hermel,Baalbek,Baalbek-El Hermel,1687,34.0,36.21,vegetables and fruits,Cabbage,181,KG,actual,Retail,LBP,40700.0,0.45,0.504074074074074,89.27259368111685,False
2025-01-15,Baalbek-El Hermel,Baalbek,Baalbek-El Hermel,1687,34.0,36.21,vegetables and fruits,Carrots,166,KG,actual,Retail,LBP,56850.0,0.64,,,False
2025-01-15,Beirut,Beirut,Beirut,1689,33.89,35.5,cereals and tubers,Bread (pita),384,800 G,actual,Retail,LBP,77818.58,0.87,,,True
2025-01-15,Beirut,Beirut,Beirut,1689,33.89,35.5,cereals and tubers,Bulgur (brown),547,900 G,actual,Retail,LBP,93431.61,1.04,,,False
2025-01-15,Beirut,Beirut,Beirut,1689,33.89,35.5,cereals and tubers,"Rice (imported, Egyptian)",316,900 G,actual,Retail,LBP,90833.07,1.01,,,True
2025-01-15,Beirut,Beirut,Beirut,1689,33.89,35.5,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,392337.45,4.38,3.501741935483871,125.08060504449399,True
2025-01-15,Beirut,Beirut,Beirut,1689,33.89,35.5,"meat, fish and eggs","Fish (sardine, canned)",321,125 G,actual,Retail,LBP,72464.33,0.81,,,False
2025-01-15,Beirut,Beirut,Beirut,1689,33.89,35.5,milk and dairy,Milk (powder),238,750 G,actual,Retail,LBP,537297.71,6.0,,,False
2025-01-15,Beirut,Beirut,Beirut,1689,33.89,35.5,miscellaneous food,Sugar (white),349,5 KG,actual,Retail,LBP,448781.12,5.01,,,False
2025-01-15,Beirut,Beirut,Beirut,1689,33.89,35.5,miscellaneous food,Tea,281,160 G,actual,Retail,LBP,192584.65,2.15,,,False
2025-01-15,Beirut,Beirut,Beirut,1689,33.89,35.5,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,857458.28,9.58,7.084666666666666,135.22160534487625,True
2025-01-15,Beirut,Beirut,Beirut,1689,33.89,35.5,pulses and nuts,Beans (white),66,900 G,actual,Retail,LBP,192467.15,2.15,,,False
2025-01-15,Beirut,Beirut,Beirut,1689,33.89,35.5,pulses and nuts,Chickpeas,244,900 G,actual,Retail,LBP,175993.87,1.97,,,False
2025-01-15,Beirut,Beirut,Beirut,1689,33.89,35.5,pulses and nuts,Lentils,108,900 G,actual,Retail,LBP,152302.94,1.7,,,False
2025-01-15,Beirut,Beirut,Beirut,1689,33.89,35.5,vegetables and fruits,Apples,345,KG,actual,Retail,LBP,144497.71,1.61,,,False
2025-01-15,Beirut,Beirut,Beirut,1689,33.89,35.5,vegetables and fruits,Carrots,166,KG,actual,Retail,LBP,103439.27,1.16,,,False
2025-01-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,cereals and tubers,Bread (pita),384,800 G,actual,Retail,LBP,71024.0,0.79,,,True
2025-01-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,cereals and tubers,Bulgur (brown),547,900 G,actual,Retail,LBP,93977.97,1.05,,,False
2025-01-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,cereals and tubers,Pasta (spaghetti),551,500 G,actual,Retail,LBP,86203.18,0.96,,,False
2025-01-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,cereals and tubers,Potatoes,83,KG,actual,Retail,LBP,54874.29,0.61,,,False
2025-01-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,287579.89,3.21,3.501741935483871,91.66866260110176,True
2025-01-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,"meat, fish and eggs","Fish (sardine, canned)",321,125 G,actual,Retail,LBP,71432.39,0.8,,,False
2025-01-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,miscellaneous food,Salt,185,700 G,actual,Retail,LBP,27152.89,0.3,,,False
2025-01-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,miscellaneous food,Sugar (white),349,5 KG,actual,Retail,LBP,432637.95,4.83,,,False
2025-01-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,miscellaneous food,Tea,281,160 G,actual,Retail,LBP,184140.86,2.06,,,False
2025-01-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,miscellaneous food,Tomatoes (paste),317,660 G,actual,Retail,LBP,155107.93,1.73,,,False
2025-01-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,pulses and nuts,Beans (white),66,900 G,actual,Retail,LBP,189929.55,2.12,,,False
2025-01-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,pulses and nuts,Chickpeas,244,900 G,actual,Retail,LBP,189287.39,2.11,,,False
2025-01-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,vegetables and fruits,Apples,345,KG,actual,Retail,LBP,123108.42,1.38,,,False
2025-01-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,vegetables and fruits,Cabbage,181,KG,actual,Retail,LBP,30848.24,0.34,0.504074074074074,67.45040411462162,False
2025-01-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,vegetables and fruits,Carrots,166,KG,actual,Retail,LBP,66892.67,0.75,,,False
2025-01-15,El Nabatieh,El Nabatiye,El Nabatieh,1702,33.38,35.48,cereals and tubers,"Rice (imported, Egyptian)",316,900 G,actual,Retail,LBP,99050.0,1.11,,,True
2025-01-15,El Nabatieh,El Nabatiye,El Nabatieh,1702,33.38,35.48,"meat, fish and eggs","Fish (sardine, canned)",321,125 G,actual,Retail,LBP,75304.69,0.84,,,False
2025-01-15,El Nabatieh,El Nabatiye,El Nabatieh,1702,33.38,35.48,miscellaneous food,Salt,185,700 G,actual,Retail,LBP,34664.62,0.39,,,False
2025-01-15,El Nabatieh,El Nabatiye,El Nabatieh,1702,33.38,35.48,miscellaneous food,Sugar (white),349,5 KG,actual,Retail,LBP,444500.0,4.97,,,False
2025-01-15,El Nabatieh,El Nabatiye,El Nabatieh,1702,33.38,35.48,miscellaneous food,Tea,281,160 G,actual,Retail,LBP,161220.0,1.8,,,False
2025-01-15,El Nabatieh,El Nabatiye,El Nabatieh,1702,33.38,35.48,miscellaneous food,Tomatoes (paste),317,660 G,actual,Retail,LBP,136124.79,1.52,,,False
2025-01-15,El Nabatieh,El Nabatiye,El Nabatieh,1702,33.38,35.48,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,735803.57,8.22,7.084666666666666,116.02521878234685,True
2025-01-15,El Nabatieh,El Nabatiye,El Nabatieh,1702,33.38,35.48,pulses and nuts,Beans (white),66,900 G,actual,Retail,LBP,167066.67,1.87,,,False
2025-01-15,El Nabatieh,El Nabatiye,El Nabatieh,1702,33.38,35.48,pulses and nuts,Chickpeas,244,900 G,actual,Retail,LBP,180617.65,2.02,,,False
2025-01-15,El Nabatieh,El Nabatiye,El Nabatieh,1702,33.38,35.48,pulses and nuts,Lentils,108,900 G,actual,Retail,LBP,138214.29,1.54,,,False
2025-01-15,El Nabatieh,El Nabatiye,El Nabatieh,1702,33.38,35.48,vegetables and fruits,Apples,345,KG,actual,Retail,LBP,121683.85,1.36,,,False
2025-01-15,El Nabatieh,El Nabatiye,El Nabatieh,1702,33.38,35.48,vegetables and fruits,Carrots,166,KG,actual,Retail,LBP,66098.7,0.74,,,False
2025-01-15,Mount Lebanon,Baabda,Mount Lebanon,10076,33.85,35.54,cereals and tubers,Bulgur (brown),547,900 G,actual,Retail,LBP,100080.2,1.12,,,False
2025-01-15,Mount Lebanon,Baabda,Mount Lebanon,10076,33.85,35.54,cereals and tubers,Potatoes,83,KG,actual,Retail,LBP,58550.59,0.65,,,False
2025-01-15,Mount Lebanon,Baabda,Mount Lebanon,10076,33.85,35.54,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,348767.67,3.9,3.501741935483871,111.3731414779741,True
2025-01-15,Mount Lebanon,Baabda,Mount Lebanon,10076,33.85,35.54,miscellaneous food,Tea,281,160 G,actual,Retail,LBP,186823.37,2.09,,,False
2025-01-15,Mount Lebanon,Baabda,Mount Lebanon,10076,33.85,35.54,pulses and nuts,Beans (white),66,900 G,actual,Retail,LBP,187615.27,2.1,,,False
2025-01-15,Mount Lebanon,Baabda,Mount Lebanon,10076,33.85,35.54,pulses and nuts,Chickpeas,244,900 G,actual,Retail,LBP,193944.71,2.17,,,False
2025-01-15,Mount Lebanon,Baabda,Mount Lebanon,10076,33.85,35.54,pulses and nuts,Lentils,108,900 G,actual,Retail,LBP,177805.82,1.99,,,False
2025-01-15,Mount Lebanon,Baabda,Mount Lebanon,10076,33.85,35.54,vegetables and fruits,Apples,345,KG,actual,Retail,LBP,110566.78,1.24,,,False
2025-01-15,Mount Lebanon,Baabda,Mount Lebanon,10076,33.85,35.54,vegetables and fruits,Cabbage,181,KG,actual,Retail,LBP,51439.6,0.57,0.504074074074074,113.07861866274797,False
2025-01-15,Mount Lebanon,Baabda,Mount Lebanon,10076,33.85,35.54,vegetables and fruits,Carrots,166,KG,actual,Retail,LBP,62600.39,0.7,,,False
2025-01-15,North,Tripoli,North,1705,34.44,35.83,cereals and tubers,Bread (pita),384,800 G,actual,Retail,LBP,63703.03,0.71,,,True
2025-01-15,North,Tripoli,North,1705,34.44,35.83,cereals and tubers,Pasta (spaghetti),551,500 G,actual,Retail,LBP,82393.79,0.92,,,False
2025-01-15,North,Tripoli,North,1705,34.44,35.83,cereals and tubers,"Rice (imported, Egyptian)",316,900 G,actual,Retail,LBP,89517.14,1.0,,,True
2025-01-15,North,Tripoli,North,1705,34.44,35.83,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,356497.25,3.98,3.501741935483871,113.65771873906074,True
2025-01-15,North,Tripoli,North,1705,34.44,35.83,milk and dairy,Milk (powder),238,750 G,actual,Retail,LBP,526851.2,5.89,,,False
2025-01-15,North,Tripoli,North,1705,34.44,35.83,miscellaneous food,Salt,185,700 G,actual,Retail,LBP,30811.79,0.34,,,False
2025-01-15,North,Tripoli,North,1705,34.44,35.83,miscellaneous food,Sugar (white),349,5 KG,actual,Retail,LBP,450177.83,5.03,,,False
2025-01-15,North,Tripoli,North,1705,34.44,35.83,miscellaneous food,Tea,281,160 G,actual,Retail,LBP,187043.2,2.09,,,False
2025-01-15,North,Tripoli,North,1705,34.44,35.83,miscellaneous food,Tomatoes (paste),317,660 G,actual,Retail,LBP,163403.17,1.83,,,False
2025-01-15,North,Tripoli,North,1705,34.44,35.83,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,829000.81,9.26,7.084666666666666,130.70480850663404,True
2025-01-15,North,Tripoli,North,1705,34.44,35.83,pulses and nuts,Beans (white),66,900 G,actual,Retail,LBP,180453.7,2.02,,,False
2025-01-15,North,Tripoli,North,1705,34.44,35.83,pulses and nuts,Chickpeas,244,900 G,actual,Retail,LBP,193569.32,2.16,,,False
2025-01-15,North,Tripoli,North,1705,34.44,35.83,pulses and nuts,Lentils,108,900 G,actual,Retail,LBP,169985.13,1.9,,,False
2025-01-15,South,Saida,South,1704,33.56,35.38,cereals and tubers,Bread (pita),384,800 G,actual,Retail,LBP,69780.03,0.78,,,True
2025-01-15,South,Saida,South,1704,33.56,35.38,cereals and tubers,Pasta (spaghetti),551,500 G,actual,Retail,LBP,93614.6,1.05,,,False
2025-01-15,South,Saida,South,1704,33.56,35.38,cereals and tubers,Potatoes,83,KG,actual,Retail,LBP,59400.0,0.66,,,False
2025-01-15,South,Saida,South,1704,33.56,35.38,cereals and tubers,"Rice (imported, Egyptian)",316,900 G,actual,Retail,LBP,106757.75,1.19,,,True
2025-01-15,South,Saida,South,1704,33.56,35.38,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,341314.55,3.81,3.501741935483871,108.80299205925161,True
2025-01-15,South,Saida,South,1704,33.56,35.38,"meat, fish and eggs","Fish (sardine, canned)",321,125 G,actual,Retail,LBP,72815.82,0.81,,,False
2025-01-15,South,Saida,South,1704,33.56,35.38,milk and dairy,Milk (powder),238,750 G,actual,Retail,LBP,503882.07,5.63,,,False
2025-01-15,South,Saida,South,1704,33.56,35.38,miscellaneous food,Salt,185,700 G,actual,Retail,LBP,21386.5,0.24,,,False
2025-01-15,South,Saida,South,1704,33.56,35.38,miscellaneous food,Sugar (white),349,5 KG,actual,Retail,LBP,457663.63,5.11,,,False
2025-01-15,South,Saida,South,1704,33.56,35.38,miscellaneous food,Tea,281,160 G,actual,Retail,LBP,200171.65,2.24,,,False
2025-01-15,South,Saida,South,1704,33.56,35.38,miscellaneous food,Tomatoes (paste),317,660 G,actual,Retail,LBP,161004.35,1.8,,,False
2025-01-15,South,Saida,South,1704,33.56,35.38,pulses and nuts,Chickpeas,244,900 G,actual,Retail,LBP,217791.33,2.43,,,False
2025-01-15,South,Saida,South,1704,33.56,35.38,pulses and nuts,Lentils,108,900 G,actual,Retail,LBP,191720.57,2.14,,,False
2025-01-15,South,Saida,South,1704,33.56,35.38,vegetables and fruits,Apples,345,KG,actual,Retail,LBP,168300.0,1.88,,,False
2025-01-15,South,Saida,South,1704,33.56,35.38,vegetables and fruits,Carrots,166,KG,actual,Retail,LBP,69750.0,0.78,,,False
2025-02-15,Akkar,Akkar,Akkar,1684,34.53,36.08,cereals and tubers,Pasta (spaghetti),551,500 G,actual,Retail,LBP,70788.97,0.79,,,False
2025-02-15,Akkar,Akkar,Akkar,1684,34.53,36.08,cereals and tubers,Potatoes,83,KG,actual,Retail,LBP,54801.67,0.61,,,False
2025-02-15,Akkar,Akkar,Akkar,1684,34.53,36.08,cereals and tubers,"Rice (imported, Egyptian)",316,900 G,actual,Retail,LBP,85673.02,0.96,,,True
2025-02-15,Akkar,Akkar,Akkar,1684,34.53,36.08,miscellaneous food,Sugar (white),349,5 KG,actual,Retail,LBP,421209.76,4.71,,,False
2025-02-15,Akkar,Akkar,Akkar,1684,34.53,36.08,miscellaneous food,Tea,281,160 G,actual,Retail,LBP,181241.88,2.03,,,False
2025-02-15,Akkar,Akkar,Akkar,1684,34.53,36.08,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,788338.51,8.82,7.084666666666666,124.49421285405103,True
2025-02-15,Akkar,Akkar,Akkar,1684,34.53,36.08,pulses and nuts,Beans (white),66,900 G,actual,Retail,LBP,159846.02,1.79,,,False
2025-02-15,Akkar,Akkar,Akkar,1684,34.53,36.08,pulses and nuts,Chickpeas,244,900 G,actual,Retail,LBP,165399.0,1.85,,,False
2025-02-15,Akkar,Akkar,Akkar,1684,34.53,36.08,pulses and nuts,Lentils,108,900 G,actual,Retail,LBP,148258.34,1.66,,,False
2025-02-15,Akkar,Akkar,Akkar,1684,34.53,36.08,vegetables and fruits,Apples,345,KG,actual,Retail,LBP,127124.44,1.42,,,False
2025-02-15,Akkar,Akkar,Akkar,1684,34.53,36.08,vegetables and fruits,Cabbage,181,KG,actual,Retail,LBP,43446.92,0.49,0.504074074074074,97.20793534166056,False
2025-02-15,Akkar,Akkar,Akkar,1684,34.53,36.08,vegetables and fruits,Carrots,166,KG,actual,Retail,LBP,62810.0,0.7,,,False
2025-02-15,Baalbek-El Hermel,Baalbek,Baalbek-El Hermel,1687,34.0,36.21,cereals and tubers,Potatoes,83,KG,actual,Retail,LBP,58121.05,0.65,,,False
2025-02-15,Baalbek-El Hermel,Baalbek,Baalbek-El Hermel,1687,34.0,36.21,cereals and tubers,"Rice (imported, Egyptian)",316,900 G,actual,Retail,LBP,88713.52,0.99,,,True
2025-02-15,Baalbek-El Hermel,Baalbek,Baalbek-El Hermel,1687,34.0,36.21,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,277917.98,3.11,3.501741935483871,88.81294102474344,True
2025-02-15,Baalbek-El Hermel,Baalbek,Baalbek-El Hermel,1687,34.0,36.21,"meat, fish and eggs","Fish (sardine, canned)",321,125 G,actual,Retail,LBP,72000.0,0.81,,,False
2025-02-15,Baalbek-El Hermel,Baalbek,Baalbek-El Hermel,1687,34.0,36.21,miscellaneous food,Sugar (white),349,5 KG,actual,Retail,LBP,455216.54,5.09,,,False
2025-02-15,Baalbek-El Hermel,Baalbek,Baalbek-El Hermel,1687,34.0,36.21,miscellaneous food,Tea,281,160 G,actual,Retail,LBP,176263.15,1.97,,,False
2025-02-15,Baalbek-El Hermel,Baalbek,Baalbek-El Hermel,1687,34.0,36.21,pulses and nuts,Beans (white),66,900 G,actual,Retail,LBP,159466.85,1.78,,,False
2025-02-15,Baalbek-El Hermel,Baalbek,Baalbek-El Hermel,1687,34.0,36.21,pulses and nuts,Chickpeas,244,900 G,actual,Retail,LBP,151948.95,1.7,,,False
2025-02-15,Baalbek-El Hermel,Baalbek,Baalbek-El Hermel,1687,34.0,36.21,vegetables and fruits,Apples,345,KG,actual,Retail,LBP,123967.74,1.39,,,False
2025-02-15,Baalbek-El Hermel,Baalbek,Baalbek-El Hermel,1687,34.0,36.21,vegetables and fruits,Cabbage,181,KG,actual,Retail,LBP,35271.43,0.39,0.504074074074074,77.36958119030126,False
2025-02-15,Baalbek-El Hermel,Baalbek,Baalbek-El Hermel,1687,34.0,36.21,vegetables and fruits,Carrots,166,KG,actual,Retail,LBP,58915.38,0.66,,,False
2025-02-15,Beirut,Beirut,Beirut,1689,33.89,35.5,cereals and tubers,Bread (pita),384,800 G,actual,Retail,LBP,77818.58,0.87,,,True
2025-02-15,Beirut,Beirut,Beirut,1689,33.89,35.5,cereals and tubers,Bulgur (brown),547,900 G,actual,Retail,LBP,94109.25,1.05,,,False
2025-02-15,Beirut,Beirut,Beirut,1689,33.89,35.5,cereals and tubers,Potatoes,83,KG,actual,Retail,LBP,63726.64,0.71,,,False
2025-02-15,Beirut,Beirut,Beirut,1689,33.89,35.5,cereals and tubers,"Rice (imported, Egyptian)",316,900 G,actual,Retail,LBP,90651.72,1.01,,,True
2025-02-15,Beirut,Beirut,Beirut,1689,33.89,35.5,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,359599.59,4.02,3.501741935483871,114.80000736960405,True
2025-02-15,Beirut,Beirut,Beirut,1689,33.89,35.5,"meat, fish and eggs","Fish (sardine, canned)",321,125 G,actual,Retail,LBP,73151.5,0.82,,,False
2025-02-15,Beirut,Beirut,Beirut,1689,33.89,35.5,milk and dairy,Milk (powder),238,750 G,actual,Retail,LBP,537326.72,6.01,,,False
2025-02-15,Beirut,Beirut,Beirut,1689,33.89,35.5,miscellaneous food,Salt,185,700 G,actual,Retail,LBP,31792.79,0.36,,,False
2025-02-15,Beirut,Beirut,Beirut,1689,33.89,35.5,miscellaneous food,Tea,281,160 G,actual,Retail,LBP,192584.65,2.15,,,False
2025-02-15,Beirut,Beirut,Beirut,1689,33.89,35.5,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,866821.06,9.7,7.084666666666666,136.91540415921708,True
2025-02-15,Beirut,Beirut,Beirut,1689,33.89,35.5,pulses and nuts,Chickpeas,244,900 G,actual,Retail,LBP,175993.87,1.97,,,False
2025-02-15,Beirut,Beirut,Beirut,1689,33.89,35.5,pulses and nuts,Lentils,108,900 G,actual,Retail,LBP,152302.94,1.7,,,False
2025-02-15,Beirut,Beirut,Beirut,1689,33.89,35.5,vegetables and fruits,Carrots,166,KG,actual,Retail,LBP,99513.73,1.11,,,False
2025-02-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,cereals and tubers,Bread (pita),384,800 G,actual,Retail,LBP,71085.06,0.8,,,True
2025-02-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,cereals and tubers,Bulgur (brown),547,900 G,actual,Retail,LBP,91479.8,1.02,,,False
2025-02-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,"meat, fish and eggs","Fish (sardine, canned)",321,125 G,actual,Retail,LBP,70817.56,0.79,,,False
2025-02-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,milk and dairy,Milk (powder),238,750 G,actual,Retail,LBP,538564.44,6.02,,,False
2025-02-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,miscellaneous food,Salt,185,700 G,actual,Retail,LBP,27539.65,0.31,,,False
2025-02-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,miscellaneous food,Sugar (white),349,5 KG,actual,Retail,LBP,425440.78,4.76,,,False
2025-02-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,miscellaneous food,Tea,281,160 G,actual,Retail,LBP,185718.26,2.08,,,False
2025-02-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,miscellaneous food,Tomatoes (paste),317,660 G,actual,Retail,LBP,153163.95,1.71,,,False
2025-02-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,809039.69,9.05,7.084666666666666,127.74066058153761,True
2025-02-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,pulses and nuts,Beans (white),66,900 G,actual,Retail,LBP,189610.8,2.12,,,False
2025-02-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,pulses and nuts,Chickpeas,244,900 G,actual,Retail,LBP,186829.22,2.09,,,False
2025-02-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,pulses and nuts,Lentils,108,900 G,actual,Retail,LBP,142599.45,1.6,,,False
2025-02-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,vegetables and fruits,Apples,345,KG,actual,Retail,LBP,121939.33,1.36,,,False
2025-02-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,vegetables and fruits,Cabbage,181,KG,actual,Retail,LBP,30382.14,0.34,0.504074074074074,67.45040411462162,False
2025-02-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,vegetables and fruits,Carrots,166,KG,actual,Retail,LBP,58444.44,0.65,,,False
2025-02-15,El Nabatieh,El Nabatiye,El Nabatieh,1702,33.38,35.48,cereals and tubers,Bread (pita),384,800 G,actual,Retail,LBP,69905.8,0.78,,,True
2025-02-15,El Nabatieh,El Nabatiye,El Nabatieh,1702,33.38,35.48,cereals and tubers,Pasta (spaghetti),551,500 G,actual,Retail,LBP,91771.47,1.03,,,False
2025-02-15,El Nabatieh,El Nabatiye,El Nabatieh,1702,33.38,35.48,cereals and tubers,"Rice (imported, Egyptian)",316,900 G,actual,Retail,LBP,96476.2,1.08,,,True
2025-02-15,El Nabatieh,El Nabatiye,El Nabatieh,1702,33.38,35.48,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,318131.6,3.56,3.501741935483871,101.66368811835585,True
2025-02-15,El Nabatieh,El Nabatiye,El Nabatieh,1702,33.38,35.48,"meat, fish and eggs","Fish (sardine, canned)",321,125 G,actual,Retail,LBP,83534.13,0.93,,,False
2025-02-15,El Nabatieh,El Nabatiye,El Nabatieh,1702,33.38,35.48,miscellaneous food,Salt,185,700 G,actual,Retail,LBP,29269.78,0.33,,,False
2025-02-15,El Nabatieh,El Nabatiye,El Nabatieh,1702,33.38,35.48,miscellaneous food,Tea,281,160 G,actual,Retail,LBP,189760.64,2.12,,,False
2025-02-15,El Nabatieh,El Nabatiye,El Nabatieh,1702,33.38,35.48,miscellaneous food,Tomatoes (paste),317,660 G,actual,Retail,LBP,171284.61,1.92,,,False
2025-02-15,El Nabatieh,El Nabatiye,El Nabatieh,1702,33.38,35.48,pulses and nuts,Beans (white),66,900 G,actual,Retail,LBP,192585.11,2.15,,,False
2025-02-15,El Nabatieh,El Nabatiye,El Nabatieh,1702,33.38,35.48,pulses and nuts,Chickpeas,244,900 G,actual,Retail,LBP,214068.28,2.39,,,False
2025-02-15,El Nabatieh,El Nabatiye,El Nabatieh,1702,33.38,35.48,pulses and nuts,Lentils,108,900 G,actual,Retail,LBP,135098.96,1.51,,,False
